Authors,Author IDs,Title,Year,Journal,Link,Abstract,Keywords,Document Type,DOI,TLDR,citation_id,scholar_id,dosen,source
"Paramitha Nerisafitra, Martini Dwi Endah Susanti, Ronggo Alit, Aditya Prapanca",WdhKN0sAAAAJ;Em3aIV0AAAAJ;q24bD6AAAAAJ;fkxhjZ4AAAAJ,How to Find Gap Analysis in Undergraduate User Satisfaction Through a Tracer Study,2023,"Applied Technology and Computing Science Journal 6 (2), 123-131, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:hCrLmN-GePgC,,,,,,WdhKN0sAAAAJ:hCrLmN-GePgC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Smart Automatic Sliding Gate Dengan Memanfaatkan Teknologi Berbasis Internet Of Things (IoT),2022,"JIEET (Journal of Information Engineering and Educational Technology) 6 (2 …, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:vbGhcppDl1QC,,,,,,WdhKN0sAAAAJ:vbGhcppDl1QC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"I Made Suartana, Ricky Eka Putra, Aditya Prapanca",WdhKN0sAAAAJ;RvG7jG4AAAAJ;cPj-iOIAAAAJ,Klasifikasi Data Trafik Jaringan dengan Framework Big Data Analitik,2022,"JIEET (Journal of Information Engineering and Educational Technology) 6 (2 …, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:p__nRnzSRKYC,,,,,,WdhKN0sAAAAJ:p__nRnzSRKYC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Perbandingan Citra Digital Sebelum dan Sesudah Melakukan Kombinasi Proses Enkripsi Menggunakan Algoritma RC4 dengan Metode Steganografi Least Significant Bit (LSB),2022,"Journal of Informatics and Computer Science (JINACS) 4 (01), 56-66, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:ML0RJ9NH7IQC,,,,,,WdhKN0sAAAAJ:ML0RJ9NH7IQC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Penerapan AHP dan Normalisasi SAW sebagai Pendukung Promosi Ide pada Mobile IMS,2022,"Journal of Informatics and Computer Science (JINACS) 4 (01), 34-44, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:Z5m8FVwuT1cC,,,,,,WdhKN0sAAAAJ:Z5m8FVwuT1cC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Analisis User Experience Terhadap Tingkat Kepuasan Pelanggan Pada Aplikasi Mubeat,2022,"Jurnal Education and Development 10 (2), 596-602, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:uWiczbcajpAC,,,,,,WdhKN0sAAAAJ:uWiczbcajpAC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"I Made Suartana, Ricky Eka Putra, Rahadian Bisma, Aditya Prapanca",WdhKN0sAAAAJ;RvG7jG4AAAAJ;cPj-iOIAAAAJ;eEtHoOAAAAAJ,Pengenalan pentingnya cyber security awareness pada umkm,2022,"Jurnal Abadimas Adi Buana 5 (02), 197-204, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:vDijr-p_gm4C,,,,,,WdhKN0sAAAAJ:vDijr-p_gm4C,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Sistem Deteksi Plat Kendaraan pada Parkiran Rumah Pribadi dengan Metode Background Subtraction dan Optical Character Recognition,2022,"Journal of Informatics and Computer Science (JINACS) 3 (03), 250-257, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:epqYDVWIO7EC,,,,,,WdhKN0sAAAAJ:epqYDVWIO7EC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"Aditya Prapanca, Naim Rochmawati",WdhKN0sAAAAJ;8wFXNjYAAAAJ,Smart Garden Automation Dengan Memanfaatkan Teknologi Berbasis Internet Of Things (IoT),2021,"JIEET (Journal of Information Engineering and Educational Technology) 5 (2 …, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:ipzZ9siozwsC,,,,,,WdhKN0sAAAAJ:ipzZ9siozwsC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Pengamanan File Dokumen Ujian Dengan Image Steganography Metode Lsb,2021,"Journal of Informatics and Computer Science (JINACS) 3 (02), 186-192, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:EkHepimYqZsC,,,,,,WdhKN0sAAAAJ:EkHepimYqZsC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Analisis Algoritma Penjadwalan Priority Queueing (PQ) terhadap Quality of Service (QoS) pada Jaringan Mobile WiMAX menggunakan OPNET Modeler,2021,"Journal of Informatics and Computer Science (JINACS) 3 (02), 104-112, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:4MWp96NkSFoC,,,,,,WdhKN0sAAAAJ:4MWp96NkSFoC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Analisis Kompresi dan Dekompresi Data Teks dan Audio dengan Algoritma Run Length Encoding (RLE),2021,"Journal of Informatics and Computer Science (JINACS) 2 (04), 313-320, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:URolC5Kub84C,,,,,,WdhKN0sAAAAJ:URolC5Kub84C,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"Anita Safitri, Aditya Prapanca",WdhKN0sAAAAJ;b81qaDkAAAAJ,Pengembangan Media Pembelajaran Interaktif Berbasis Android Pada Mata Pelajaran 3D Di SMKN 2 Surabaya,2021,"IT-Edu: Jurnal Information Technology and Education 6 (2), 693-701, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:0KyAp5RtaNEC,,,,,,WdhKN0sAAAAJ:0KyAp5RtaNEC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Efektivitas Blended Learning Dengan Model Student Centered Menggunakan Media Project Management System Berdasarkan Lembar Kerja Siswa Di SMK,2021,"IT-Edu: Jurnal Information Technology and Education 6 (1), 685-692, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:yB1At4FlUx8C,,,,,,WdhKN0sAAAAJ:yB1At4FlUx8C,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Rancang Bangun Aplikasi Laundry Sepatu Dengan Menggunakan Mitrans Payment Gateway,2021,"Jurnal Manajemen Informatika 10 (02), 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:uc_IGeMz5qoC,,,,,,WdhKN0sAAAAJ:uc_IGeMz5qoC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,STUDI LITERATUR PENERAPAN METODE SCRUM DI SEKOLAH TINGGI MENGGUNAKAN STRATEGI COOPERATIVE LEARNING,2021,"IT-Edu: Jurnal Information Technology and Education 6 (1), 555-563, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:nrtMV_XWKgEC,,,,,,WdhKN0sAAAAJ:nrtMV_XWKgEC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Implementasi Enkripsi dan Dekripsi File Dokumen menggunakan Metode Modifikasi Algoritma Tiny Encryption Algorithm,2021,"Journal of Informatics and Computer Science (JINACS) 2 (03), 228-234, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:BUYA1_V_uYcC,,,,,,WdhKN0sAAAAJ:BUYA1_V_uYcC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Pengaruh Metode Pembelajaran STAD terhadap Hasil Belajar Pemrograman Dasar ditinjau dari Motivasi Belajar Siswa Kelas X SMKN 1 Driyorejo,2021,"IT-Edu: Jurnal Information Technology and Education 6 (3), 170-176, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:AvfA0Oy_GE0C,,,,,,WdhKN0sAAAAJ:AvfA0Oy_GE0C,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"I Made Suartana, Aditya Prapanca",WdhKN0sAAAAJ;RvG7jG4AAAAJ,Analisis Perancangan Multimedia Streaming Berbasis Software Defined Network,2020,"Prosiding Seminar Nasional Informatika Bela Negara (SANTIKA) 1, 76-81, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:XD-gHx7UXLsC,,,,,,WdhKN0sAAAAJ:XD-gHx7UXLsC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"I Gusti Lanang Putra Eka Prismana, Aditya Prapanca, Dodik Arwin Dermawan",WdhKN0sAAAAJ;_n2j0ZAAAAAJ;Thp8jg0AAAAJ,Penerapan Sistem Absensi Kehadiran Pegawai Berbasis Jaringan Wireless WPA2 Enterprise,2020,"Journal of Informatics and Computer Science (JINACS) 2 (01), 27-37, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:t7zJ5fGR-2UC,,,,,,WdhKN0sAAAAJ:t7zJ5fGR-2UC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Klasifikasi gambar asli dan manipulasi menggunakan Error Level Analysis (ELA) sebagai proses komputasi metode Convolutional Neural Network (CNN),2020,"Journal of Informatics and Computer Science (JINACS) 2 (01), 9-18, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:z_wVstp3MssC,,,,,,WdhKN0sAAAAJ:z_wVstp3MssC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Penyisipan Data Diagnosa Pasien Covid-19 Dalam Citra Medis Digital X-Ray,2020,"Journal Information Engineering and Educational Technology) ISSN 2549, 869X, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:zLWjf1WUPmwC,,,,,,WdhKN0sAAAAJ:zLWjf1WUPmwC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,The Effect of Process Variables on Work Piece Thickness and Glossiness from Metal Coating in Nickel-Chrome Metal Coating Process,2019,"IOP Conference Series: Materials Science and Engineering 494 (1), 012057, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:uJ-U7cs_P_0C,,,,,,WdhKN0sAAAAJ:uJ-U7cs_P_0C,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Analisis Performa Load Balancing Algoritma Weighted Round Robin di Infrastruktur BPBD Provinsi Jawa Timur,2019,"Journal of Informatics and Computer Science (JINACS) 1 (02), 109-114, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:VLnqNzywnoUC,,,,,,WdhKN0sAAAAJ:VLnqNzywnoUC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,PENERAPAN MEDIA PEMBELAJARAN PRAKTEK BERBASIS KEWIRAUSAHAAN PADA MATA KULIAH TEKNIK PELAPISAN DI JURUSAN PENDIDIKAN TEKNIK MESIN FT-UNESA,2018,"Prosiding Semnas PPM 2018 1 (1), 508-516, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:j8SEvjWlNXcC,,,,,,WdhKN0sAAAAJ:j8SEvjWlNXcC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Rancang Bangun Prototype Sistem Monitoring Level Air Untuk Mendeteksi Banjir Berbasis Mikrokontroler Arduino Dan Visual Basic. Net,2018,"Jurnal Manajemen Informatika 8 (2), 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:-_dYPAW6P2MC,,,,,,WdhKN0sAAAAJ:-_dYPAW6P2MC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"Aditya Prapanca, I Made Suartana",WdhKN0sAAAAJ;RvG7jG4AAAAJ,Simulasi virtual laboratorium untuk pengajaran jaringan komputer,2017,"Journal Information Engineering and Educational Technology) ISSN 2549, 869X, 2017",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:u_35RYKgDlwC,,,,,,WdhKN0sAAAAJ:u_35RYKgDlwC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Sistem informasi manajemen sekolah berbasis web (Studi kasus SMA Al Karimi Tebuwung),2016,"Jurnal Manajemen Informatika 5 (01), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:kz9GbA2Ns4gC,,,,,,WdhKN0sAAAAJ:kz9GbA2Ns4gC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,RANCANG BANGUN SISTEM PAKAR UNTUK DIAGNOSA KERUSAKAN SEPEDA MOTOR DENGAN METODE FORWARD CHAINING,2015,"Jurnal Manajemen Informatika 4 (02), 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:XvxMoLDsR5gC,,,,,,WdhKN0sAAAAJ:XvxMoLDsR5gC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,PENERAPAN TEKNOLOGI SEMANTIC WEB DENGAN STUDI KASUS STRUKTUR AIR (H2O),2015,"TEKNO 10 (2), 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:u-x6o8ySG0sC,,,,,,WdhKN0sAAAAJ:u-x6o8ySG0sC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Raspberry Pi,2015,"Informatika UNESA, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:cFHS6HbyZ2cC,,,,,,WdhKN0sAAAAJ:cFHS6HbyZ2cC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Rdfgraph: New data modeling tool for semantic web,2009,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:2osOgNQ5qMEC,,,,,,WdhKN0sAAAAJ:2osOgNQ5qMEC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
Aditya Prapanca,WdhKN0sAAAAJ,Desain Rules untuk Transformasi Sintaks RDF (Text) ke RDF Berbasis Grafik dalam Semantic Web,2008,"Jurnal Informatika 9 (2), 109-114, 2008",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:Y0pCki6q_DkC,,,,,,WdhKN0sAAAAJ:Y0pCki6q_DkC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"I Made Suartana, Ricky Eka Putra, Rahadian Bisma, Aditya Prapanca",WdhKN0sAAAAJ;RvG7jG4AAAAJ;cPj-iOIAAAAJ;eEtHoOAAAAAJ,JURNAL ABADIMAS ADI BUANA,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=WdhKN0sAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=WdhKN0sAAAAJ:ILKRHgRFtOwC,,,,,,WdhKN0sAAAAJ:ILKRHgRFtOwC,WdhKN0sAAAAJ,"Aditya Prapanca, S.T., M.Kom.",scholar
"Ricky Eka Putra, Anita Qoiriah",N6RJilIAAAAJ;cPj-iOIAAAAJ,Enhancing Corn Leaf Disease Identification through Integration of Support Vector Machine-Recursive Feature Elimination with Hybrid CNN-KELM,2026,"JOIV: International Journal on Informatics Visualization 10 (1), 1-9, 2026",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:dshw04ExmUIC,,,,,,N6RJilIAAAAJ:dshw04ExmUIC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Penerapan Bayesian Knowledge Tracing pada Game Ethno Run sebagai Media Pembelajaran Matematika Adaptif untuk Siswa Kelas 3-5 Sekolah Dasar,2026,"Modem: Jurnal Informatika dan Sains Teknologi. 4 (1), 129-137, 2026",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:uWQEDVKXjbEC,,,,,,N6RJilIAAAAJ:uWQEDVKXjbEC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
"Yuni Yamasari, Achmad Kautsar, Ricky Eka Putra, I Made Suartana, Paramitha Nerisafitra, Anita Qoiriah",N6RJilIAAAAJ;hn5jrnAAAAAJ;bTjH6IgAAAAJ;cPj-iOIAAAAJ;RvG7jG4AAAAJ;Em3aIV0AAAAJ,Implementing Optuna and Ensemble Learning on Boosting Models for Credit Default Risk Prediction,2025,"2025 Eight International Conference on Vocational Education and Electrical …, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:SP6oXDckpogC,,,,,,N6RJilIAAAAJ:SP6oXDckpogC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Prediksi Kelayakan Pinjaman Berdasarkan Profil Risiko Nasabah Menggunakan Logistic Regression dan Random Forest,2025,"Journal of Informatics and Computer Science (JINACS) 7 (02), 301-312, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:CHSYGLWDkRkC,,,,,,N6RJilIAAAAJ:CHSYGLWDkRkC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Prediksi tingkat stres berdasarkan pola hidup menggunakan machine learning,2025,"Journal of Informatics and Computer Science (JINACS) 7 (02), 292-300, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:NhqRSupF_l8C,,,,,,N6RJilIAAAAJ:NhqRSupF_l8C,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Perancangan dan Pembuatan Website Sistem Informasi untuk Unit Kegiatan Mahasiswa Pramuka Unesa dengan Implementasi Metode Design Thinking,2025,"Journal of Informatics and Computer Science (JINACS) 7 (02), 276-291, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:abG-DnoFyZgC,,,,,,N6RJilIAAAAJ:abG-DnoFyZgC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Implementasi V-Model dalam Aplikasi Manajemen Proyek Menggunakan Firebase Berbasis PWA,2025,"Journal of Informatics and Computer Science (JINACS) 7 (01), 148-154, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:b0M2c_1WBrUC,,,,,,N6RJilIAAAAJ:b0M2c_1WBrUC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Perancangan Dan Pembangunan Sistem Informasi Keuangan Yayasan Umar Faruq Al Arifin Berbasis Website Menggunakan Metode Agile Pendekatan Kanban,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 1120-1130, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:bFI3QPDXJZMC,,,,,,N6RJilIAAAAJ:bFI3QPDXJZMC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Sistem Pengelolaan Dan Prediksi Pemeliharaan Kendaraan Satpol PP Kota Surabaya Berbasis Website,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 1163-1167, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:f2IySw72cVMC,,,,,,N6RJilIAAAAJ:f2IySw72cVMC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Perbandingan MFCC dan Filterbank Energies dalam Metode HMM untuk Identifikasi Genre Musik,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 1083-1088, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:pyW8ca7W8N0C,,,,,,N6RJilIAAAAJ:pyW8ca7W8N0C,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Implementasi Algoritma Machine Learning untuk Pengelolaan Laporan pada Website Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Surabaya,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 1063-1075, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:D03iK_w7-QYC,,,,,,N6RJilIAAAAJ:D03iK_w7-QYC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
"Anita Qoiriah, Yuni Yamasari, Naim Rochmawati",N6RJilIAAAAJ;hn5jrnAAAAAJ;8wFXNjYAAAAJ,Detecting Students' Comprehension Based on Sentiment Analysis of Students' Feedback,2025,"Proceedings of the 15th International Conference on Soft Computing and …, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:yD5IFk8b50cC,,,,,,N6RJilIAAAAJ:yD5IFk8b50cC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Penerapan Metode FIFO dan ROP Pada Sistem Inventory UD. Salam 51 Berbasis Website,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 994-1009, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:dfsIfKJdRG4C,,,,,,N6RJilIAAAAJ:dfsIfKJdRG4C,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
Anita Qoiriah,N6RJilIAAAAJ,Rekomendasi Prioritas Penyelesaian Masalah Berdasarkan Notulensi dari Bimbingan Skripsi dengan Machine Learning,2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 910-923, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=N6RJilIAAAAJ:rO6llkc54NcC,,,,,,N6RJilIAAAAJ:rO6llkc54NcC,N6RJilIAAAAJ,"Anita Qoiriah, S.Kom., M.Kom.",scholar
